1;-665.055459949218857218511402606964
2;-665.055459949218857218511402606964
3;-691.404092203135746785847004503012
4;-700.233827084767199266934767365456
5;-700.233827084767199266934767365456
6;-700.233827084767199266934767365456
7;-700.233827084767199266934767365456
8;-700.233827084767199266934767365456
9;-700.233827084767199266934767365456
10;-703.324021316070684406440705060959
11;-703.324021316070684406440705060959
12;-703.324021316070684406440705060959
13;-707.090203635898546963289845734835
14;-707.090203635898546963289845734835
15;-707.090203635898546963289845734835
16;-707.090203635898546963289845734835
17;-707.090203635898546963289845734835
18;-707.090203635898546963289845734835
19;-707.090203635898546963289845734835
20;-707.090203635898546963289845734835
21;-707.090203635898546963289845734835
22;-707.090203635898546963289845734835
23;-707.090203635898546963289845734835
24;-707.090203635898546963289845734835
25;-707.090203635898546963289845734835
26;-707.090203635898546963289845734835
27;-707.090203635898546963289845734835
28;-707.090203635898546963289845734835
29;-707.090203635898546963289845734835
30;-707.090203635898546963289845734835
31;-707.090203635898546963289845734835
32;-707.090203635898546963289845734835
33;-707.090203635898546963289845734835
34;-707.090203635898546963289845734835
35;-707.090203635898546963289845734835
36;-707.090203635898546963289845734835
37;-707.090203635898546963289845734835
38;-707.090203635898546963289845734835
39;-707.090203635898546963289845734835
40;-707.090203635898546963289845734835
41;-707.090203635898546963289845734835
42;-707.090203635898546963289845734835
43;-707.090203635898546963289845734835
44;-707.090203635898546963289845734835
45;-707.090203635898546963289845734835
46;-707.090203635898546963289845734835
47;-707.090203635898546963289845734835
48;-707.090203635898546963289845734835
49;-707.090203635898546963289845734835
50;-707.090203635898546963289845734835
