1;-725.898694209654422593303024768829
2;-725.898694209654422593303024768829
3;-725.898694209654422593303024768829
4;-791.637557031082792491361033171415
5;-791.637557031082792491361033171415
6;-791.637557031082792491361033171415
7;-873.824289222346351380110718309879
8;-873.824289222346351380110718309879
9;-885.697134464850591939466539770365
10;-885.697134464850591939466539770365
11;-885.697134464850591939466539770365
12;-885.697134464850591939466539770365
13;-885.697134464850591939466539770365
14;-885.697134464850591939466539770365
15;-885.697134464850591939466539770365
16;-885.697134464850591939466539770365
17;-885.697134464850591939466539770365
18;-885.697134464850591939466539770365
19;-885.697134464850591939466539770365
20;-885.697134464850591939466539770365
