1;-555.634299772094550462497863918543
2;-571.112376129456720263988245278597
3;-677.403836889680405874969437718391
4;-677.403836889680405874969437718391
5;-703.147106004016222868813201785088
6;-703.147106004016222868813201785088
7;-703.147106004016222868813201785088
8;-703.147106004016222868813201785088
9;-703.147106004016222868813201785088
10;-703.147106004016222868813201785088
11;-703.147106004016222868813201785088
12;-703.147106004016222868813201785088
13;-703.147106004016222868813201785088
14;-703.147106004016222868813201785088
15;-703.147106004016222868813201785088
16;-703.147106004016222868813201785088
17;-703.147106004016222868813201785088
18;-703.147106004016222868813201785088
19;-703.147106004016222868813201785088
20;-703.147106004016222868813201785088
21;-703.147106004016222868813201785088
22;-703.147106004016222868813201785088
23;-703.147106004016222868813201785088
24;-703.147106004016222868813201785088
25;-703.147106004016222868813201785088
26;-703.147106004016222868813201785088
27;-703.147106004016222868813201785088
28;-703.147106004016222868813201785088
29;-703.147106004016222868813201785088
30;-703.147106004016222868813201785088
31;-703.147106004016222868813201785088
32;-703.147106004016222868813201785088
33;-703.147106004016222868813201785088
34;-703.147106004016222868813201785088
35;-703.147106004016222868813201785088
36;-703.147106004016222868813201785088
37;-703.147106004016222868813201785088
38;-703.147106004016222868813201785088
39;-703.147106004016222868813201785088
40;-703.147106004016222868813201785088
41;-703.147106004016222868813201785088
42;-703.147106004016222868813201785088
43;-703.147106004016222868813201785088
44;-703.147106004016222868813201785088
45;-703.147106004016222868813201785088
46;-703.147106004016222868813201785088
47;-703.147106004016222868813201785088
48;-703.147106004016222868813201785088
49;-703.147106004016222868813201785088
50;-703.147106004016222868813201785088
