1;-715.720622021281883462506812065840
2;-715.720622021281883462506812065840
3;-715.720622021281883462506812065840
4;-715.720622021281883462506812065840
5;-715.720622021281883462506812065840
6;-715.720622021281883462506812065840
7;-715.720622021281883462506812065840
8;-715.720622021281883462506812065840
9;-715.720622021281883462506812065840
10;-715.720622021281883462506812065840
11;-715.720622021281883462506812065840
12;-717.734402011529141418577637523413
13;-717.734402011529141418577637523413
14;-717.734402011529141418577637523413
15;-717.734402011529141418577637523413
16;-717.734402011529141418577637523413
17;-717.734402011529141418577637523413
18;-717.734402011529141418577637523413
19;-717.734402011529141418577637523413
20;-717.734402011529141418577637523413
