1;-756.367487097642197113600559532642
2;-756.367487097642197113600559532642
3;-756.367487097642197113600559532642
4;-777.556480978600689013546798378229
5;-777.556480978600689013546798378229
6;-777.556480978600689013546798378229
7;-777.556480978600689013546798378229
8;-880.413473893933087310870178043842
9;-880.413473893933087310870178043842
10;-880.413473893933087310870178043842
11;-880.413473893933087310870178043842
12;-880.413473893933087310870178043842
13;-880.413473893933087310870178043842
14;-880.413473893933087310870178043842
15;-880.413473893933087310870178043842
16;-880.413473893933087310870178043842
17;-880.413473893933087310870178043842
18;-880.413473893933087310870178043842
19;-880.413473893933087310870178043842
20;-880.413473893933087310870178043842
21;-880.413473893933087310870178043842
22;-880.413473893933087310870178043842
23;-880.413473893933087310870178043842
24;-880.413473893933087310870178043842
25;-880.413473893933087310870178043842
26;-880.413473893933087310870178043842
27;-880.413473893933087310870178043842
28;-880.413473893933087310870178043842
29;-880.413473893933087310870178043842
30;-880.413473893933087310870178043842
31;-880.413473893933087310870178043842
32;-880.413473893933087310870178043842
33;-880.413473893933087310870178043842
34;-880.413473893933087310870178043842
35;-880.413473893933087310870178043842
36;-880.413473893933087310870178043842
37;-880.413473893933087310870178043842
38;-880.413473893933087310870178043842
39;-880.413473893933087310870178043842
40;-880.413473893933087310870178043842
41;-880.413473893933087310870178043842
42;-880.413473893933087310870178043842
43;-880.413473893933087310870178043842
44;-880.413473893933087310870178043842
45;-880.413473893933087310870178043842
46;-880.413473893933087310870178043842
47;-880.413473893933087310870178043842
48;-880.413473893933087310870178043842
49;-880.413473893933087310870178043842
50;-880.413473893933087310870178043842
51;-880.413473893933087310870178043842
52;-880.413473893933087310870178043842
53;-880.413473893933087310870178043842
54;-880.413473893933087310870178043842
55;-880.413473893933087310870178043842
56;-880.413473893933087310870178043842
57;-880.413473893933087310870178043842
58;-880.413473893933087310870178043842
59;-880.413473893933087310870178043842
60;-880.413473893933087310870178043842
61;-880.413473893933087310870178043842
62;-880.413473893933087310870178043842
63;-880.413473893933087310870178043842
64;-880.413473893933087310870178043842
65;-880.413473893933087310870178043842
66;-880.413473893933087310870178043842
67;-880.413473893933087310870178043842
68;-880.413473893933087310870178043842
69;-880.413473893933087310870178043842
70;-880.413473893933087310870178043842
71;-880.413473893933087310870178043842
72;-880.413473893933087310870178043842
73;-880.413473893933087310870178043842
74;-880.413473893933087310870178043842
75;-880.413473893933087310870178043842
76;-880.413473893933087310870178043842
77;-880.413473893933087310870178043842
78;-880.413473893933087310870178043842
79;-880.413473893933087310870178043842
80;-880.413473893933087310870178043842
81;-880.413473893933087310870178043842
82;-880.413473893933087310870178043842
83;-880.413473893933087310870178043842
84;-880.413473893933087310870178043842
85;-880.413473893933087310870178043842
86;-880.413473893933087310870178043842
87;-880.413473893933087310870178043842
88;-880.413473893933087310870178043842
89;-880.413473893933087310870178043842
90;-880.413473893933087310870178043842
91;-880.413473893933087310870178043842
92;-880.413473893933087310870178043842
93;-880.413473893933087310870178043842
94;-880.413473893933087310870178043842
95;-880.413473893933087310870178043842
96;-880.413473893933087310870178043842
97;-880.413473893933087310870178043842
98;-880.413473893933087310870178043842
99;-880.413473893933087310870178043842
100;-880.413473893933087310870178043842
