1;-895.990055217855569935636594891548
2;-895.990055217855569935636594891548
3;-895.990055217855569935636594891548
4;-895.990055217855569935636594891548
5;-895.990055217855569935636594891548
6;-895.990055217855569935636594891548
7;-895.990055217855569935636594891548
8;-895.990055217855569935636594891548
9;-895.990055217855569935636594891548
10;-895.990055217855569935636594891548
11;-895.990055217855569935636594891548
12;-895.990055217855569935636594891548
13;-895.990055217855569935636594891548
14;-895.990055217855569935636594891548
15;-895.990055217855569935636594891548
16;-895.990055217855569935636594891548
17;-895.990055217855569935636594891548
18;-895.990055217855569935636594891548
19;-895.990055217855569935636594891548
20;-895.990055217855569935636594891548
21;-895.990055217855569935636594891548
22;-895.990055217855569935636594891548
23;-895.990055217855569935636594891548
24;-895.990055217855569935636594891548
25;-895.990055217855569935636594891548
26;-895.990055217855569935636594891548
27;-895.990055217855569935636594891548
28;-895.990055217855569935636594891548
29;-895.990055217855569935636594891548
30;-895.990055217855569935636594891548
31;-895.990055217855569935636594891548
32;-895.990055217855569935636594891548
33;-895.990055217855569935636594891548
34;-895.990055217855569935636594891548
35;-895.990055217855569935636594891548
36;-895.990055217855569935636594891548
37;-895.990055217855569935636594891548
38;-895.990055217855569935636594891548
39;-895.990055217855569935636594891548
40;-895.990055217855569935636594891548
41;-895.990055217855569935636594891548
42;-895.990055217855569935636594891548
43;-895.990055217855569935636594891548
44;-895.990055217855569935636594891548
45;-895.990055217855569935636594891548
46;-895.990055217855569935636594891548
47;-895.990055217855569935636594891548
48;-895.990055217855569935636594891548
49;-895.990055217855569935636594891548
50;-895.990055217855569935636594891548
