1;-717.763956248115164271439425647259
2;-719.809081792127926746616140007973
3;-719.809081792127926746616140007973
4;-719.809081792127926746616140007973
5;-719.809081792127926746616140007973
6;-719.809081792127926746616140007973
7;-719.809081792127926746616140007973
8;-719.809081792127926746616140007973
9;-719.809081792127926746616140007973
10;-719.809081792127926746616140007973
11;-719.809081792127926746616140007973
12;-719.809081792127926746616140007973
13;-719.809081792127926746616140007973
14;-719.809081792127926746616140007973
15;-719.809081792127926746616140007973
16;-719.809081792127926746616140007973
17;-719.809081792127926746616140007973
18;-719.809081792127926746616140007973
19;-719.809081792127926746616140007973
20;-719.809081792127926746616140007973
21;-719.809081792127926746616140007973
22;-719.809081792127926746616140007973
23;-719.809081792127926746616140007973
24;-719.809081792127926746616140007973
25;-719.809081792127926746616140007973
26;-719.809081792127926746616140007973
27;-719.809081792127926746616140007973
28;-719.809081792127926746616140007973
29;-719.809081792127926746616140007973
30;-719.809081792127926746616140007973
31;-719.809081792127926746616140007973
32;-719.809081792127926746616140007973
33;-719.809081792127926746616140007973
34;-719.809081792127926746616140007973
35;-719.809081792127926746616140007973
36;-719.809081792127926746616140007973
37;-719.809081792127926746616140007973
38;-719.809081792127926746616140007973
39;-719.809081792127926746616140007973
40;-719.809081792127926746616140007973
41;-719.809081792127926746616140007973
42;-719.809081792127926746616140007973
43;-719.809081792127926746616140007973
44;-719.809081792127926746616140007973
45;-719.809081792127926746616140007973
46;-719.809081792127926746616140007973
47;-719.809081792127926746616140007973
48;-719.809081792127926746616140007973
49;-719.809081792127926746616140007973
50;-719.809081792127926746616140007973
