1;-634.689746877655011303431820124388
2;-634.689746877655011303431820124388
3;-821.156936294653860386461019515991
4;-821.156936294653860386461019515991
5;-821.156936294653860386461019515991
6;-821.156936294653860386461019515991
7;-821.156936294653860386461019515991
8;-821.156936294653860386461019515991
9;-821.156936294653860386461019515991
10;-821.156936294653860386461019515991
11;-821.156936294653860386461019515991
12;-821.156936294653860386461019515991
13;-821.156936294653860386461019515991
14;-821.156936294653860386461019515991
15;-821.156936294653860386461019515991
16;-821.156936294653860386461019515991
17;-821.156936294653860386461019515991
18;-821.156936294653860386461019515991
19;-821.156936294653860386461019515991
20;-821.156936294653860386461019515991
