1;-705.416407936170799075625836849213
2;-705.416407936170799075625836849213
3;-724.520067863580948142043780535460
4;-756.879971254804331692866981029510
5;-756.879971254804331692866981029510
6;-756.879971254804331692866981029510
7;-756.879971254804331692866981029510
8;-756.879971254804331692866981029510
9;-756.879971254804331692866981029510
10;-756.879971254804331692866981029510
11;-756.879971254804331692866981029510
12;-756.879971254804331692866981029510
13;-756.879971254804331692866981029510
14;-756.879971254804331692866981029510
15;-756.879971254804331692866981029510
16;-756.879971254804331692866981029510
17;-756.879971254804331692866981029510
18;-756.879971254804331692866981029510
19;-756.879971254804331692866981029510
20;-756.879971254804331692866981029510
21;-756.879971254804331692866981029510
22;-756.879971254804331692866981029510
23;-756.879971254804331692866981029510
24;-756.879971254804331692866981029510
25;-756.879971254804331692866981029510
26;-756.879971254804331692866981029510
27;-756.879971254804331692866981029510
28;-756.879971254804331692866981029510
29;-756.879971254804331692866981029510
30;-756.879971254804331692866981029510
31;-756.879971254804331692866981029510
32;-756.879971254804331692866981029510
33;-756.879971254804331692866981029510
34;-756.879971254804331692866981029510
35;-756.879971254804331692866981029510
36;-756.879971254804331692866981029510
37;-756.879971254804331692866981029510
38;-756.879971254804331692866981029510
39;-756.879971254804331692866981029510
40;-756.879971254804331692866981029510
41;-756.879971254804331692866981029510
42;-756.879971254804331692866981029510
43;-756.879971254804331692866981029510
44;-756.879971254804331692866981029510
45;-756.879971254804331692866981029510
46;-756.879971254804331692866981029510
47;-756.879971254804331692866981029510
48;-756.879971254804331692866981029510
49;-756.879971254804331692866981029510
50;-756.879971254804331692866981029510
51;-756.879971254804331692866981029510
52;-756.879971254804331692866981029510
53;-756.879971254804331692866981029510
54;-756.879971254804331692866981029510
55;-756.879971254804331692866981029510
56;-756.879971254804331692866981029510
57;-756.879971254804331692866981029510
58;-756.879971254804331692866981029510
59;-756.879971254804331692866981029510
60;-756.879971254804331692866981029510
61;-756.879971254804331692866981029510
62;-756.879971254804331692866981029510
63;-756.879971254804331692866981029510
64;-756.879971254804331692866981029510
65;-756.879971254804331692866981029510
66;-756.879971254804331692866981029510
67;-756.879971254804331692866981029510
68;-756.879971254804331692866981029510
69;-756.879971254804331692866981029510
70;-756.879971254804331692866981029510
71;-756.879971254804331692866981029510
72;-756.879971254804331692866981029510
73;-756.879971254804331692866981029510
74;-756.879971254804331692866981029510
75;-756.879971254804331692866981029510
76;-756.879971254804331692866981029510
77;-756.879971254804331692866981029510
78;-756.879971254804331692866981029510
79;-756.879971254804331692866981029510
80;-756.879971254804331692866981029510
81;-756.879971254804331692866981029510
82;-756.879971254804331692866981029510
83;-756.879971254804331692866981029510
84;-756.879971254804331692866981029510
85;-756.879971254804331692866981029510
86;-756.879971254804331692866981029510
87;-756.879971254804331692866981029510
88;-756.879971254804331692866981029510
89;-756.879971254804331692866981029510
90;-756.879971254804331692866981029510
91;-756.879971254804331692866981029510
92;-756.879971254804331692866981029510
93;-756.879971254804331692866981029510
94;-756.879971254804331692866981029510
95;-756.879971254804331692866981029510
96;-756.879971254804331692866981029510
97;-756.879971254804331692866981029510
98;-756.879971254804331692866981029510
99;-756.879971254804331692866981029510
100;-756.879971254804331692866981029510
