1;-685.915508171788587787887081503868
2;-756.614265470488135179039090871811
3;-756.614265470488135179039090871811
4;-756.614265470488135179039090871811
5;-756.614265470488135179039090871811
6;-756.614265470488135179039090871811
7;-756.614265470488135179039090871811
8;-756.614265470488135179039090871811
9;-756.614265470488135179039090871811
10;-756.614265470488135179039090871811
11;-756.614265470488135179039090871811
12;-756.614265470488135179039090871811
13;-756.614265470488135179039090871811
14;-756.614265470488135179039090871811
15;-756.614265470488135179039090871811
16;-756.614265470488135179039090871811
17;-756.614265470488135179039090871811
18;-756.614265470488135179039090871811
19;-756.614265470488135179039090871811
20;-756.614265470488135179039090871811
21;-756.614265470488135179039090871811
22;-756.614265470488135179039090871811
23;-756.614265470488135179039090871811
24;-756.614265470488135179039090871811
25;-756.614265470488135179039090871811
26;-756.614265470488135179039090871811
27;-756.614265470488135179039090871811
28;-756.614265470488135179039090871811
29;-756.614265470488135179039090871811
30;-756.614265470488135179039090871811
31;-756.614265470488135179039090871811
32;-756.614265470488135179039090871811
33;-756.614265470488135179039090871811
34;-756.614265470488135179039090871811
35;-756.614265470488135179039090871811
36;-756.614265470488135179039090871811
37;-756.614265470488135179039090871811
38;-756.614265470488135179039090871811
39;-756.614265470488135179039090871811
40;-756.614265470488135179039090871811
41;-756.614265470488135179039090871811
42;-756.614265470488135179039090871811
43;-756.614265470488135179039090871811
44;-756.614265470488135179039090871811
45;-756.614265470488135179039090871811
46;-756.614265470488135179039090871811
47;-756.614265470488135179039090871811
48;-756.614265470488135179039090871811
49;-756.614265470488135179039090871811
50;-756.614265470488135179039090871811
51;-756.614265470488135179039090871811
52;-756.614265470488135179039090871811
53;-756.614265470488135179039090871811
54;-756.614265470488135179039090871811
55;-756.614265470488135179039090871811
56;-756.614265470488135179039090871811
57;-756.614265470488135179039090871811
58;-756.614265470488135179039090871811
59;-756.614265470488135179039090871811
60;-756.614265470488135179039090871811
61;-756.614265470488135179039090871811
62;-756.614265470488135179039090871811
63;-756.614265470488135179039090871811
64;-756.614265470488135179039090871811
65;-756.614265470488135179039090871811
66;-756.614265470488135179039090871811
67;-756.614265470488135179039090871811
68;-756.614265470488135179039090871811
69;-756.614265470488135179039090871811
70;-756.614265470488135179039090871811
71;-756.614265470488135179039090871811
72;-756.614265470488135179039090871811
73;-756.614265470488135179039090871811
74;-756.614265470488135179039090871811
75;-756.614265470488135179039090871811
76;-756.614265470488135179039090871811
77;-756.614265470488135179039090871811
78;-756.614265470488135179039090871811
79;-756.614265470488135179039090871811
80;-756.614265470488135179039090871811
81;-756.614265470488135179039090871811
82;-756.614265470488135179039090871811
83;-756.614265470488135179039090871811
84;-756.614265470488135179039090871811
85;-756.614265470488135179039090871811
86;-756.614265470488135179039090871811
87;-756.614265470488135179039090871811
88;-756.614265470488135179039090871811
89;-756.614265470488135179039090871811
90;-756.614265470488135179039090871811
91;-756.614265470488135179039090871811
92;-756.614265470488135179039090871811
93;-756.614265470488135179039090871811
94;-756.614265470488135179039090871811
95;-756.614265470488135179039090871811
96;-756.614265470488135179039090871811
97;-756.614265470488135179039090871811
98;-756.614265470488135179039090871811
99;-756.614265470488135179039090871811
100;-756.614265470488135179039090871811
