1;-618.432628377183391421567648649216
2;-618.432628377183391421567648649216
3;-618.432628377183391421567648649216
4;-618.432628377183391421567648649216
5;-618.432628377183391421567648649216
6;-618.432628377183391421567648649216
7;-618.432628377183391421567648649216
8;-618.432628377183391421567648649216
9;-618.432628377183391421567648649216
10;-618.432628377183391421567648649216
11;-618.432628377183391421567648649216
12;-618.432628377183391421567648649216
13;-618.432628377183391421567648649216
14;-618.432628377183391421567648649216
15;-618.432628377183391421567648649216
16;-618.432628377183391421567648649216
17;-618.432628377183391421567648649216
18;-618.432628377183391421567648649216
19;-618.432628377183391421567648649216
20;-618.432628377183391421567648649216
